%time,field0,field1,field2,field3,field4,field5,,,left x,left y,left z,right x,right y ,right z
1422318533849550000,-155240,9957,3919,-163543,145910,-85716,,,,,,,,
1422318533849580000,-155240,9957,3919,-163533,145858,-85805,,,,,,,,
1422318533849600000,-155240,9957,3919,-163523,145806,-85894,,,,,,,,
1422318533849630000,-155240,9957,3919,-163513,145754,-85983,,,,,,,,
1422318533849650000,-155240,9957,3919,-163504,145701,-86072,,,,,,,,
1422318533849690000,-155240,9957,3919,-163495,145648,-86161,,,,,,,,
1422318533849710000,-155240,9957,3919,-163486,145594,-86251,,,,,,,,
1422318533849740000,-155240,9957,3919,-163476,145541,-86339,,,,,,,,
1422318533849760000,-155240,9957,3919,-163467,145488,-86427,,,,,,,,
1422318533849790000,-155240,9957,3919,-163459,145435,-86514,,,,,,,,
1422318533849810000,-155240,9957,3919,-163450,145382,-86600,,,,,,,,
1422318533849840000,-155240,9957,3919,-163442,145329,-86687,,,,,,,,
1422318533849870000,-155240,9957,3919,-163433,145275,-86774,,,,,,,,
1422318533849890000,-155240,9957,3919,-163425,145222,-86860,,,,,,,,
1422318533888600000,-155240,9957,3919,-163417,145168,-86946,,,,,,,,
1422318533888650000,-155240,9957,3919,-163409,145114,-87032,,,,,,,,
1422318533888690000,-155240,9957,3919,-163401,145059,-87118,,,,,,,,
1422318533888710000,-155240,9957,3919,-163394,145005,-87203,,,,,,,,
1422318533888740000,-155240,9957,3919,-163386,144951,-87288,,,,,,,,
1422318533888760000,-155240,9957,3919,-163378,144897,-87374,,,,,,,,
1422318533888780000,-155240,9957,3919,-163370,144842,-87459,,,,,,,,
1422318533888810000,-155240,9957,3919,-163363,144787,-87544,,,,,,,,
1422318533888830000,-155240,9957,3919,-163356,144732,-87628,,,,,,,,
1422318533888850000,-155240,9957,3919,-163349,144676,-87712,,,,,,,,
1422318533888880000,-155240,9957,3919,-163343,144621,-87796,,,,,,,,
1422318533888900000,-155240,9957,3919,-163336,144565,-87879,,,,,,,,
1422318533888920000,-155240,9957,3919,-163329,144510,-87963,,,,,,,,
1422318533888940000,-155240,9957,3919,-163323,144454,-88046,,,,,,,,
1422318533888970000,-155240,9957,3919,-163317,144398,-88129,,,,,,,,
1422318533888990000,-155240,9957,3919,-163310,144342,-88212,,,,,,,,
1422318533889010000,-155240,9957,3919,-163304,144286,-88294,,,,,,,,
1422318533889030000,-155240,9957,3919,-163299,144230,-88376,,,,,,,,
1422318533889060000,-155240,9957,3919,-163293,144174,-88458,,,,,,,,
1422318533889080000,-155240,9957,3919,-163288,144117,-88539,,,,,,,,
1422318533889100000,-155240,9957,3919,-163283,144060,-88621,,,,,,,,
1422318533889130000,-155240,9957,3919,-163277,144002,-88702,,,,,,,,
1422318533889150000,-155240,9957,3919,-163272,143945,-88784,,,,,,,,
1422318533889170000,-155240,9957,3919,-163267,143888,-88865,,,,,,,,
1422318533889200000,-155240,9957,3919,-163262,143830,-88946,,,,,,,,
1422318533889220000,-155240,9957,3919,-163257,143773,-89027,,,,,,,,
1422318533889240000,-155240,9957,3919,-163253,143715,-89107,,,,,,,,
1422318533889280000,-155240,9957,3919,-163248,143657,-89186,,,,,,,,
1422318533889320000,-155240,9957,3919,-163244,143599,-89266,,,,,,,,
1422318533889360000,-155240,9957,3919,-163240,143541,-89345,,,,,,,,
1422318533889390000,-155240,9957,3919,-163236,143482,-89424,,,,,,,,
1422318533889410000,-155240,9957,3919,-163233,143424,-89503,,,,,,,,
1422318533889430000,-155240,9957,3919,-163229,143365,-89582,,,,,,,,
1422318533889450000,-155240,9957,3919,-163225,143306,-89661,,,,,,,,
1422318533889480000,-155240,9957,3919,-163222,143247,-89739,,,,,,,,
1422318533889510000,-155240,9957,3919,-163218,143189,-89817,,,,,,,,
1422318533889530000,-155240,9957,3919,-163215,143130,-89895,,,,,,,,
1422318533889550000,-155240,9957,3919,-163212,143072,-89972,,,,,,,,
1422318533889580000,-155240,9957,3919,-163208,143014,-90049,,,,,,,,
1422318533889600000,-155240,9957,3919,-163205,142955,-90126,,,,,,,,
1422318533928870000,-155240,9957,3919,-163201,142896,-90203,,,,,,,,
1422318533928950000,-155240,9957,3919,-163198,142837,-90279,,,,,,,,
1422318533929000000,-155240,9957,3919,-163194,142779,-90355,,,,,,,,
1422318533929030000,-155240,9957,3919,-163191,142722,-90429,,,,,,,,
1422318533929060000,-155240,9957,3919,-163187,142664,-90503,,,,,,,,
1422318533929150000,-155240,9957,3919,-163184,142607,-90577,,,,,,,,
1422318533929180000,-155240,9957,3919,-163180,142549,-90651,,,,,,,,
1422318533929200000,-155240,9957,3919,-163177,142491,-90725,,,,,,,,
1422318533929230000,-155240,9957,3919,-163173,142433,-90799,,,,,,,,
1422318533929250000,-155240,9957,3919,-163170,142376,-90872,,,,,,,,
1422318533929270000,-155240,9957,3919,-163166,142319,-90944,,,,,,,,
1422318533929290000,-155240,9957,3919,-163162,142262,-91016,,,,,,,,
1422318533929310000,-155240,9957,3919,-163159,142205,-91088,,,,,,,,
1422318533929340000,-155240,9957,3919,-163155,142148,-91160,,,,,,,,
1422318533929360000,-155240,9957,3919,-163151,142091,-91232,,,,,,,,
1422318533929380000,-155240,9957,3919,-163148,142034,-91303,,,,,,,,
1422318533929400000,-155240,9957,3919,-163145,141977,-91374,,,,,,,,
1422318533929420000,-155240,9957,3919,-163142,141920,-91445,,,,,,,,
1422318533929440000,-155240,9957,3919,-163139,141863,-91515,,,,,,,,
1422318533929470000,-155240,9957,3919,-163136,141806,-91585,,,,,,,,
1422318533929490000,-155240,9957,3919,-163133,141750,-91654,,,,,,,,
1422318533929510000,-155240,9957,3919,-163130,141693,-91723,,,,,,,,
1422318533929530000,-155240,9957,3919,-163126,141637,-91792,,,,,,,,
1422318533929550000,-155240,9957,3919,-163123,141581,-91861,,,,,,,,
1422318533929570000,-155240,9957,3919,-163120,141525,-91929,,,,,,,,
1422318533929600000,-155240,9957,3919,-163117,141469,-91997,,,,,,,,
1422318533929620000,-155240,9957,3919,-163114,141413,-92065,,,,,,,,
1422318533929650000,-155240,9957,3919,-163111,141358,-92132,,,,,,,,
1422318533929680000,-155240,9957,3919,-163108,141302,-92199,,,,,,,,
1422318533929700000,-155240,9957,3919,-163105,141246,-92266,,,,,,,,
1422318533929730000,-155240,9957,3919,-163102,141191,-92333,,,,,,,,
1422318533929760000,-155240,9957,3919,-163099,141135,-92400,,,,,,,,
1422318533929780000,-155240,9957,3919,-163096,141080,-92466,,,,,,,,
1422318533929820000,-155240,9957,3919,-163092,141024,-92532,,,,,,,,
1422318533929880000,-155240,9957,3919,-163089,140969,-92598,,,,,,,,
1422318533929910000,-155240,9957,3919,-163086,140913,-92663,,,,,,,,
1422318533929930000,-155240,9957,3919,-163083,140858,-92728,,,,,,,,
1422318533929970000,-155240,9957,3919,-163079,140803,-92793,,,,,,,,
1422318533929990000,-155240,9957,3919,-163076,140748,-92857,,,,,,,,
1422318533930020000,-155240,9957,3919,-163072,140694,-92921,,,,,,,,
1422318533968710000,-155240,9957,3919,-163069,140639,-92985,,,,,,,,
1422318533968760000,-155240,9957,3919,-163065,140584,-93048,,,,,,,,
1422318533968810000,-155240,9957,3919,-163062,140530,-93111,,,,,,,,
1422318533968850000,-155240,9957,3919,-163058,140476,-93174,,,,,,,,
1422318533968870000,-155240,9957,3919,-163054,140422,-93236,,,,,,,,
1422318533968900000,-155240,9957,3919,-163050,140368,-93298,,,,,,,,
1422318533968920000,-155240,9957,3919,-163046,140314,-93360,,,,,,,,
1422318533968950000,-155240,9957,3919,-163041,140259,-93422,,,,,,,,
1422318533968970000,-155240,9957,3919,-163037,140205,-93484,,,,,,,,
1422318533969000000,-155240,9957,3919,-163032,140151,-93545,,,,,,,,
1422318533969020000,-155240,9957,3919,-163028,140097,-93606,,,,,,,,
1422318533969050000,-155240,9957,3919,-163022,140044,-93666,,,,,,,,
1422318533969070000,-155240,9957,3919,-163017,139991,-93725,,,,,,,,
1422318533969100000,-155240,9957,3919,-163011,139939,-93784,,,,,,,,
1422318533969120000,-155240,9957,3919,-163006,139886,-93843,,,,,,,,
1422318533969150000,-155240,9957,3919,-163000,139833,-93902,,,,,,,,
1422318533969180000,-155240,9957,3919,-162994,139780,-93961,,,,,,,,
1422318533969230000,-155240,9957,3919,-162988,139727,-94019,,,,,,,,
1422318533969270000,-155240,9957,3919,-162982,139675,-94077,,,,,,,,
1422318533969290000,-155240,9957,3919,-162975,139622,-94134,,,,,,,,
1422318533969320000,-155240,9957,3919,-162969,139570,-94191,,,,,,,,
1422318533969340000,-155240,9957,3919,-162962,139518,-94247,,,,,,,,
1422318533969380000,-155240,9957,3919,-162955,139466,-94303,,,,,,,,
1422318533969400000,-155240,9957,3919,-162948,139414,-94359,,,,,,,,
1422318533969430000,-155240,9957,3919,-162940,139363,-94414,,,,,,,,
1422318533969460000,-155240,9957,3919,-162932,139312,-94469,,,,,,,,
1422318533969480000,-155240,9957,3919,-162924,139260,-94524,,,,,,,,
1422318533969510000,-155240,9957,3919,-162917,139209,-94578,,,,,,,,
1422318533969530000,-155240,9957,3919,-162909,139157,-94632,,,,,,,,
1422318533969560000,-155240,9957,3919,-162901,139106,-94686,,,,,,,,
1422318533969580000,-155240,9957,3919,-162893,139055,-94739,,,,,,,,
1422318533969600000,-155240,9957,3919,-162884,139003,-94792,,,,,,,,
1422318533969650000,-155240,9957,3919,-162876,138952,-94845,,,,,,,,
1422318533969680000,-155240,9957,3919,-162867,138901,-94897,,,,,,,,
1422318533969710000,-155240,9957,3919,-162858,138849,-94949,,,,,,,,
1422318533969740000,-155240,9957,3919,-162849,138798,-95001,,,,,,,,
1422318533969770000,-155240,9957,3919,-162840,138747,-95052,,,,,,,,
1422318533969830000,-155240,9957,3919,-162831,138697,-95103,,,,,,,,
1422318533969850000,-155240,9957,3919,-162821,138646,-95154,,,,,,,,
1422318533969880000,-155240,9957,3919,-162811,138595,-95204,,,,,,,,
1422318534008760000,-155240,9957,3919,-162800,138545,-95255,,,,,,,,
1422318534008820000,-155240,9957,3919,-162790,138494,-95305,,,,,,,,
1422318534008870000,-155240,9957,3919,-162780,138443,-95355,,,,,,,,
1422318534008910000,-155240,9957,3919,-162769,138392,-95404,,,,,,,,
1422318534008940000,-155240,9957,3919,-162758,138341,-95453,,,,,,,,
1422318534008960000,-155240,9957,3919,-162748,138290,-95502,,,,,,,,
1422318534008990000,-155240,9957,3919,-162738,138239,-95551,,,,,,,,
1422318534009020000,-155240,9957,3919,-162727,138188,-95599,,,,,,,,
1422318534009040000,-155240,9957,3919,-162717,138136,-95648,,,,,,,,
1422318534009070000,-155240,9957,3919,-162706,138084,-95696,,,,,,,,
1422318534009090000,-155240,9957,3919,-162695,138033,-95743,,,,,,,,
1422318534009120000,-155240,9957,3919,-162685,137981,-95791,,,,,,,,
1422318534009140000,-155240,9957,3919,-162674,137930,-95838,,,,,,,,
1422318534009170000,-155240,9957,3919,-162663,137878,-95885,,,,,,,,
1422318534009200000,-155240,9957,3919,-162652,137827,-95931,,,,,,,,
1422318534009270000,-155240,9957,3919,-162641,137775,-95978,,,,,,,,
1422318534009290000,-155240,9957,3919,-162629,137723,-96024,,,,,,,,
1422318534009320000,-155240,9957,3919,-162618,137671,-96070,,,,,,,,
1422318534009360000,-155240,9957,3919,-162608,137619,-96116,,,,,,,,
1422318534009390000,-155240,9957,3919,-162597,137566,-96162,,,,,,,,
1422318534009420000,-155240,9957,3919,-162585,137513,-96208,,,,,,,,
1422318534009440000,-155240,9957,3919,-162574,137460,-96253,,,,,,,,
1422318534009470000,-155240,9957,3919,-162562,137407,-96298,,,,,,,,
1422318534009490000,-155240,9957,3919,-162550,137354,-96343,,,,,,,,
1422318534009520000,-155240,9957,3919,-162539,137302,-96388,,,,,,,,
1422318534009550000,-155240,9957,3919,-162527,137249,-96432,,,,,,,,
1422318534009570000,-155240,9957,3919,-162515,137196,-96476,,,,,,,,
1422318534009600000,-155240,9957,3919,-162504,137142,-96521,,,,,,,,
1422318534009620000,-155240,9957,3919,-162492,137088,-96565,,,,,,,,
1422318534009650000,-155240,9957,3919,-162480,137034,-96609,,,,,,,,
1422318534009680000,-155240,9957,3919,-162469,136980,-96653,,,,,,,,
1422318534009700000,-155240,9957,3919,-162457,136926,-96696,,,,,,,,
1422318534009730000,-155240,9957,3919,-162445,136871,-96740,,,,,,,,
1422318534009750000,-155240,9957,3919,-162434,136817,-96783,,,,,,,,
1422318534009780000,-155240,9957,3919,-162422,136763,-96826,,,,,,,,
1422318534009800000,-155240,9957,3919,-162411,136709,-96868,,,,,,,,
1422318534009840000,-155240,9957,3919,-162400,136654,-96911,,,,,,,,
1422318534009870000,-155240,9957,3919,-162389,136599,-96954,,,,,,,,
1422318534009900000,-155240,9957,3919,-162379,136543,-96996,,,,,,,,
1422318534009930000,-155240,9957,3919,-162369,136488,-97038,,,,,,,,
1422318534048550000,-155240,9957,3919,-162359,136433,-97080,,,,,,,,
1422318534048630000,-155240,9957,3919,-162349,136377,-97122,,,,,,,,
1422318534048670000,-155240,9957,3919,-162340,136321,-97164,,,,,,,,
1422318534048700000,-155240,9957,3919,-162331,136266,-97205,,,,,,,,
1422318534048720000,-155240,9957,3919,-162322,136210,-97246,,,,,,,,
1422318534048750000,-155240,9957,3919,-162313,136154,-97287,,,,,,,,
1422318534048770000,-155240,9957,3919,-162305,136097,-97327,,,,,,,,
1422318534048790000,-155240,9957,3919,-162296,136041,-97368,,,,,,,,
1422318534048820000,-155240,9957,3919,-162287,135984,-97409,,,,,,,,
1422318534048840000,-155240,9957,3919,-162279,135928,-97449,,,,,,,,
1422318534048870000,-155240,9957,3919,-162270,135872,-97489,,,,,,,,
1422318534048900000,-155240,9957,3919,-162261,135816,-97528,,,,,,,,
1422318534048920000,-155240,9957,3919,-162253,135760,-97568,,,,,,,,
1422318534048940000,-155240,9957,3919,-162244,135704,-97607,,,,,,,,
1422318534048960000,-155240,9957,3919,-162235,135648,-97645,,,,,,,,
1422318534048990000,-155240,9957,3919,-162226,135593,-97684,,,,,,,,
1422318534049010000,-155240,9957,3919,-162217,135538,-97722,,,,,,,,
1422318534049030000,-155240,9957,3919,-162208,135484,-97759,,,,,,,,
1422318534049060000,-155240,9957,3919,-162199,135429,-97797,,,,,,,,
1422318534049080000,-155240,9957,3919,-162190,135374,-97834,,,,,,,,
1422318534049100000,-155240,9957,3919,-162180,135320,-97871,,,,,,,,
1422318534049120000,-155240,9957,3919,-162171,135265,-97908,,,,,,,,
1422318534049150000,-155240,9957,3919,-162161,135211,-97945,,,,,,,,
1422318534049170000,-155240,9957,3919,-162151,135156,-97982,,,,,,,,
1422318534049190000,-155240,9957,3919,-162141,135103,-98018,,,,,,,,
1422318534049220000,-155240,9957,3919,-162130,135049,-98053,,,,,,,,
1422318534049240000,-155240,9957,3919,-162120,134996,-98089,,,,,,,,
1422318534049260000,-155240,9957,3919,-162109,134943,-98125,,,,,,,,
1422318534049280000,-155240,9957,3919,-162099,134890,-98160,,,,,,,,
1422318534049310000,-155240,9957,3919,-162088,134837,-98195,,,,,,,,
1422318534049330000,-155240,9957,3919,-162076,134784,-98230,,,,,,,,
1422318534049350000,-155240,9957,3919,-162065,134731,-98264,,,,,,,,
1422318534049370000,-155240,9957,3919,-162053,134679,-98299,,,,,,,,
1422318534049400000,-155240,9957,3919,-162041,134627,-98333,,,,,,,,
1422318534049420000,-155240,9957,3919,-162029,134575,-98367,,,,,,,,
1422318534049440000,-155240,9957,3919,-162016,134523,-98401,,,,,,,,
1422318534049460000,-155240,9957,3919,-162003,134471,-98434,,,,,,,,
1422318534049490000,-155240,9957,3919,-161990,134420,-98467,,,,,,,,
1422318534049510000,-155240,9957,3919,-161976,134368,-98501,,,,,,,,
1422318534049530000,-155240,9957,3919,-161963,134318,-98533,,,,,,,,
1422318534088850000,-155240,9957,3919,-161948,134267,-98566,,,,,,,,
1422318534088950000,-155240,9957,3919,-161933,134216,-98598,,,,,,,,
1422318534089020000,-155240,9957,3919,-161919,134166,-98630,,,,,,,,
1422318534089070000,-155240,9957,3919,-161904,134116,-98662,,,,,,,,
1422318534089170000,-155240,9957,3919,-161889,134066,-98694,,,,,,,,
1422318534089230000,-155240,9957,3919,-161873,134015,-98726,,,,,,,,
1422318534089270000,-155240,9957,3919,-161858,133965,-98758,,,,,,,,
1422318534089300000,-155240,9957,3919,-161842,133915,-98790,,,,,,,,
1422318534089330000,-155240,9957,3919,-161826,133865,-98821,,,,,,,,
1422318534089350000,-155240,9957,3919,-161810,133816,-98852,,,,,,,,
1422318534089380000,-155240,9957,3919,-161794,133766,-98883,,,,,,,,
1422318534089410000,-155240,9957,3919,-161778,133716,-98914,,,,,,,,
1422318534089430000,-155240,9957,3919,-161762,133667,-98945,,,,,,,,
1422318534089460000,-155240,9957,3919,-161747,133617,-98976,,,,,,,,
1422318534089480000,-155240,9957,3919,-161731,133567,-99006,,,,,,,,
1422318534089510000,-155240,9957,3919,-161716,133517,-99036,,,,,,,,
1422318534089540000,-155240,9957,3919,-161700,133468,-99066,,,,,,,,
1422318534089560000,-155240,9957,3919,-161685,133418,-99095,,,,,,,,
1422318534089590000,-155240,9957,3919,-161669,133369,-99125,,,,,,,,
1422318534089610000,-155240,9957,3919,-161653,133320,-99154,,,,,,,,
1422318534089640000,-155240,9957,3919,-161637,133271,-99183,,,,,,,,
1422318534089660000,-155240,9957,3919,-161622,133222,-99212,,,,,,,,
1422318534089690000,-155240,9957,3919,-161607,133173,-99241,,,,,,,,
1422318534089720000,-155240,9957,3919,-161592,133124,-99269,,,,,,,,
1422318534089740000,-155240,9957,3919,-161578,133074,-99297,,,,,,,,
1422318534089770000,-155240,9957,3919,-161564,133025,-99325,,,,,,,,
1422318534089790000,-155240,9957,3919,-161550,132975,-99353,,,,,,,,
1422318534089820000,-155240,9957,3919,-161537,132925,-99381,,,,,,,,
1422318534089840000,-155240,9957,3919,-161524,132875,-99409,,,,,,,,
1422318534089870000,-155240,9957,3919,-161512,132826,-99436,,,,,,,,
1422318534089890000,-155240,9957,3919,-161499,132777,-99462,,,,,,,,
1422318534089920000,-155240,9957,3919,-161487,132728,-99489,,,,,,,,
1422318534089940000,-155240,9957,3919,-161476,132678,-99515,,,,,,,,
1422318534089970000,-155240,9957,3919,-161466,132629,-99541,,,,,,,,
1422318534089990000,-155240,9957,3919,-161456,132580,-99566,,,,,,,,
1422318534090020000,-155240,9957,3919,-161446,132530,-99592,,,,,,,,
1422318534090050000,-155240,9957,3919,-161437,132481,-99617,,,,,,,,
1422318534090070000,-155240,9957,3919,-161428,132432,-99642,,,,,,,,
1422318534090170000,-155240,9957,3919,-161419,132383,-99667,,,,,,,,
1422318534090230000,-155240,9957,3919,-161410,132333,-99691,,,,,,,,
1422318534128670000,-155240,9957,3919,-161402,132284,-99716,,,,,,,,
1422318534128720000,-155240,9957,3919,-161394,132235,-99740,,,,,,,,
1422318534128760000,-155240,9957,3919,-161387,132186,-99764,,,,,,,,
1422318534128810000,-155240,9957,3919,-161379,132137,-99787,,,,,,,,
1422318534128840000,-155240,9957,3919,-161371,132089,-99810,,,,,,,,
1422318534128870000,-155240,9957,3919,-161364,132041,-99833,,,,,,,,
1422318534128890000,-155240,9957,3919,-161356,131992,-99856,,,,,,,,
1422318534128940000,-155240,9957,3919,-161348,131943,-99879,,,,,,,,
1422318534128960000,-155240,9957,3919,-161340,131894,-99901,,,,,,,,
1422318534129000000,-155240,9957,3919,-161333,131846,-99924,,,,,,,,
1422318534129050000,-155240,9957,3919,-161325,131797,-99946,,,,,,,,
1422318534129090000,-155240,9957,3919,-161317,131749,-99968,,,,,,,,
1422318534129110000,-155240,9957,3919,-161309,131702,-99989,,,,,,,,
1422318534129150000,-155240,9957,3919,-161301,131655,-100010,,,,,,,,
1422318534129180000,-155240,9957,3919,-161292,131607,-100032,,,,,,,,
1422318534129220000,-155240,9957,3919,-161283,131560,-100053,,,,,,,,
1422318534129240000,-155240,9957,3919,-161274,131512,-100074,,,,,,,,
1422318534129280000,-155240,9957,3919,-161265,131465,-100096,,,,,,,,
1422318534129300000,-155240,9957,3919,-161255,131417,-100116,,,,,,,,
1422318534129330000,-155240,9957,3919,-161246,131370,-100137,,,,,,,,
1422318534129350000,-155240,9957,3919,-161237,131323,-100158,,,,,,,,
1422318534129380000,-155240,9957,3919,-161227,131276,-100178,,,,,,,,
1422318534129410000,-155240,9957,3919,-161217,131229,-100198,,,,,,,,
1422318534129430000,-155240,9957,3919,-161207,131182,-100218,,,,,,,,
1422318534129460000,-155240,9957,3919,-161197,131135,-100238,,,,,,,,
1422318534129480000,-155240,9957,3919,-161186,131088,-100258,,,,,,,,
1422318534129510000,-155240,9957,3919,-161176,131042,-100278,,,,,,,,
1422318534129530000,-155240,9957,3919,-161165,130995,-100298,,,,,,,,
1422318534129560000,-155240,9957,3919,-161154,130949,-100317,,,,,,,,
1422318534129590000,-155240,9957,3919,-161142,130902,-100337,,,,,,,,
1422318534129610000,-155240,9957,3919,-161131,130856,-100357,,,,,,,,
